gene	met.row	expr.row	count
MRPL22	22047	11153	2
MYOC	22048	11469	1
ZADH2	22049	19745	2
ABCA6	22050	70	1
C10orf84	22051	1729	2
CPNE6	22052	4181	2
PRICKLE2	22053	14048	2
SLCO5A1	22054	16451	2
IGFBP3	22055	8323	5
UBP1	22056	19093	1
SULF2	22057	17473	2
KCNF1	22058	8779	2
C22orf33	22059	2375	2
FAM48A	22060	6090	2
INF2	22061	8479	2
UBXN1	22062	19111	2
OSBP	22063	12763	2
UBA2	22064	19022	2
SCRT2	22065	15633	2
SLC17A1	22066	16131	2
TMEM110	22067	18148	2
CCNT1	22069	3270	1
DNAJA3	22070	5057	2
SH2D3C	22071	15942	3
RAB27B	22072	14507	2
LPL	22073	10230	2
RAB6A	22074	14543	2
ADAMTS13	22076	297	3
REXO4	22076	14855	1
ACSL3	22077	215	2
UBOX5	22078	19092	2
FASTKD5	22078	6220	2
TIPARP	22079	18045	2
LOC100287227	22079	9777	2
NUDT16L1	22080	12194	2
SMPD3	22081	16533	7
MPDZ	22082	11088	2
GIT1	22083	7031	2
ACR	22084	209	2
SLC8A2	22085	16427	1
SOCS2	22086	16992	13
ZNF337	22087	20101	1
CAV1	22088	3020	6
LHX4	22089	9559	2
NDUFC1	22090	11737	2
GPX7	22091	7401	2
TTC22	22092	18851	2
C13orf29	22093	1846	2
PDE1C	22094	13142	2
NPAS4	22095	12023	2
ARL2BP	22096	1001	1
TAT	22097	17700	1
MAF1	22099	10474	2
SHARPIN	22099	15976	2
DCAF17	22100	4682	2
METTL8	22100	10843	3
KRT38	22101	9250	2
IFIT5	22102	8266	2
G6PC3	22103	6760	2
NDUFA12	22104	11709	2
JDP2	22105	8699	2
CXorf38	22106	4503	2
ARL5A	22107	1007	2
ANK3	22109	669	2
FBXL14	22110	6246	2
CRYM	22111	4290	1
NCRNA00169	22111	11667	1
MX1	22112	11374	2
OCM2	22113	12287	2
TTC39B	22114	18870	2
MLL2	22115	10983	2
PRKAG1	22115	14062	2
BCL11A	22116	1441	2
AGFG2	22117	426	2
TAPBPL	22118	17658	2
CD27	22118	3329	3
LOC678655	22118	10128	4
WNT6	22119	19622	2
C7orf52	22120	2692	2
UGDH	22121	19140	7
FSTL5	22122	6692	2
TRPM6	22123	18744	2
KCNA2	22124	8756	2
MGST3	22125	10921	2
VENTX	22126	19363	2
BCL11A	22127	1441	2
TUT1	22129	18972	2
CDK9	22130	3491	1
PDK4	22131	13186	2
SWAP70	22132	17529	2
H19	22133	7592	14
DNAJC25	22135	5087	1
DNAJC25-GNG10	22135	5086	1
TP53	22137	18530	3
WRAP53	22137	19629	3
POLR2G	22138	13756	6
DHRS13	22139	4910	3
PROX1	22140	14127	2
C4orf33	22141	2523	4
SCLT1	22141	15597	4
NDE1	22142	11691	4
KIAA0430	22142	8939	2
GPR12	22143	7294	2
CLCA1	22144	3814	1
GOLGB1	22145	7217	2
BZRAP1	22146	1675	2
C4orf35	22147	2525	2
GPR31	22148	7341	2
TSC22D1	22149	18761	2
CALCA	22150	2896	8
DHX36	22151	4931	2
POLR2B	22152	13751	2
MLXIPL	22153	10998	2
EEF1D	22154	5385	5
TIGD5	22154	18021	4
POLG	22155	13737	2
CACNA1A	22156	2859	2
IQCB1	22157	8552	2
EAF2	22157	5333	2
SDC4	22158	15648	2
PRICKLE1	22159	14047	2
FGF22	22160	6390	2
HSPB8	22161	8155	2
FAM133A	22163	5921	2
NAP1L3	22163	11542	2
ADC	22164	344	1
PIP4K2B	22165	13454	2
NLRP8	22166	11939	1
NBPF3	22167	11585	2
ASAP2	22168	1082	2
GPR155	22170	7313	2
PLXNC1	22171	13651	1
PADI1	22172	12866	2
CLEC4C	22173	3873	2
MXD4	22174	11378	2
FAM104A	22175	5860	4
C17orf80	22175	2045	4
CCDC42	22176	3146	2
MS4A2	22177	11228	2
KCNH1	22178	8784	2
TXNDC15	22179	18986	2
TCEB3	22180	17795	2
MT1G	22181	11274	1
AGAP2	22182	411	2
C8orf34	22183	2720	1
SMU1	22184	16544	2
ENTPD5	22185	5612	2
C14orf45	22185	1908	2
SERTAD4	22187	15827	2
C1orf133	22187	2179	2
HMG20A	22188	7931	2
CPA2	22189	4155	2
SYCP2	22190	17538	2
AMY2A	22191	640	1
PAIP1	22192	12886	2
FHIT	22193	6417	9
PLA2G2A	22195	13518	2
CBL	22197	3034	2
GSTP1	22198	7505	6
GGA3	22199	6984	3
MRPS7	22199	11215	3
ATP2B4	22200	1215	2
SLU7	22201	16477	2
LMO7	22203	9646	2
GZMH	22204	7589	2
DDHD1	22205	4739	2
RNF7	22206	15124	2
DUSP1	22207	5272	7
KCTD17	22208	8859	2
FAM114A2	22209	5882	3
MFAP3	22209	10853	3
EN1	22210	5579	2
SRF	22211	17234	7
HIATL1	22212	7796	2
MACF1	22213	10463	2
HIBCH	22214	7799	2
RUSC1	22215	15413	4
C1orf104	22215	2157	4
NENF	22216	11784	2
LOXL3	22217	10208	4
DOK1	22217	5142	2
CNGA3	22218	3963	2
SERPINF1	22219	15818	2
ATP6V1C2	22220	1255	2
OLFML1	22221	12322	2
SEC23B	22222	15691	2
TTK	22223	18883	2
C9orf96	22224	2826	1
SURF4	22224	17508	1
OGFOD1	22225	12307	3
NUDT21	22225	12201	3
C14orf115	22226	1862	2
TRAM2	22227	18597	2
ART3	22228	1067	3
DDX6	22229	4794	2
GPR45	22230	7350	2
LHX6	22231	9561	2
ZSCAN22	22232	20504	2
ID3	22233	8231	2
CCDC116	22234	3079	3
MOBKL2B	22235	11050	2
POLR3C	22236	13767	2
RNF115	22236	15048	2
SOST	22238	17017	2
KIAA1009	22239	8966	2
S100P	22240	15454	2
TCTE3	22241	17830	2
C6orf70	22241	2657	2
TRHR	22242	18626	2
SPIB	22243	17137	2
EFHD2	22245	5409	2
TLE2	22246	18060	2
STK17B	22247	17390	2
ZNF746	22248	20386	2
DSTN	22249	5236	1
PCYOX1L	22250	13114	2
MAT2A	22251	10655	1
ZNF474	22252	20184	1
HLA-DQA2	22253	7910	1
GPR37L1	22254	7345	2
LSM6	22255	10376	2
C1orf163	22256	2194	2
C7orf10	22257	2664	2
C7orf11	22257	2665	2
SSH3	22258	17278	2
LONP2	22259	10200	4
GCNT1	22262	6925	2
NF1	22263	11808	5
CA3	22264	2837	2
LMAN1L	22265	9627	2
SLC26A3	22266	16234	2
ZHX3	22267	19921	2
C18orf16	22268	2062	4
AQP4	22268	889	4
AMH	22269	621	1
PRODH	22270	14116	2
BLCAP	22271	1527	8
NNAT	22271	11965	7
C7orf34	22272	2678	2
FBXL19	22274	6251	3
TRAPPC4	22275	18606	2
RPS25	22275	15289	2
ZNF264	22276	20050	6
VEZF1	22277	19365	2
OSGIN1	22278	12768	2
COPS3	22279	4100	2
GDF9	22280	6948	2
UQCRB	22281	19220	2
HACE1	22282	7614	2
LCORL	22283	9473	2
SIAE	22284	16009	1
SPA17	22284	17051	1
NPR1	22285	12053	1
CDH5	22286	3453	2
HDAC11	22287	7698	6
HNRNPU	22288	7989	2
TMEM150A	22289	18191	2
RETN	22290	14847	2
CD53	22292	3360	2
RND2	22293	15039	2
GPR83	22294	7368	2
CNTD1	22295	4000	2
CCDC56	22295	3158	2
RAB37	22296	14519	4
SLC7A6	22297	16422	2
C3orf63	22298	2493	2
FIP1L1	22299	6437	2
SYT1	22300	17580	1
ADAM33	22301	287	2
C4orf22	22302	2516	2
SLC22A16	22303	16161	2
PTPN6	22304	14376	2
C12orf57	22304	1819	3
TNFRSF4	22305	18430	2
ENTPD8	22306	5615	2
RPS13	22307	15275	1
TXNL4B	22308	18998	3
DHX38	22308	4933	3
TPRKB	22309	18560	2
KIRREL2	22310	9095	2
NACC1	22311	11519	2
GFI1	22313	6970	2
ZNF541	22314	20230	2
ARMCX2	22315	1029	2
COQ4	22316	4113	3
TRUB2	22316	18757	3
UNC5CL	22317	19191	1
HIST1H2BK	22318	7850	4
HIST1H2AH	22318	7835	1
MIMT1	22319	10946	7
PEG3	22319	13231	13
ZIM2	22319	19928	17
LAMP3	22320	9402	2
FBXO4	22321	6294	2
NEUROD1	22322	11799	2
TNIP2	22323	18449	2
ZFYVE20	22324	19908	2
GON4L	22326	7224	2
NRP2	22327	12122	2
C10orf35	22328	1706	2
SNORD15A	22329	16815	2
RPS3	22329	15300	2
GABPB1	22330	6775	1
FLJ10038	22330	6471	1
LOC100129387	22330	9685	1
ZNF652	22331	20321	2
KRTAP21-1	22332	9319	1
RAB5C	22333	14542	2
TESC	22335	17882	2
IGF1R	22336	8312	2
APOBEC2	22337	847	2
ARSE	22338	1059	2
C1orf85	22339	2259	1
GNB2	22340	7157	2
GJB6	22341	7046	2
BCL7C	22343	1458	2
ARVCF	22344	1072	1
HYMAI	22345	8208	8
PLAGL1	22345	13542	10
ZNF790	22346	20421	2
GRB14	22347	7414	1
DHODH	22348	4906	2
CHFR	22349	3691	20
PIK3CA	22350	13430	2
CCDC110	22351	3073	2
ASB8	22352	1100	2
DSG1	22353	5229	2
CRYGA	22354	4283	2
NAPA	22355	11546	2
EIF5	22356	5509	2
SLK	22357	16470	2
CKB	22358	3804	2
FXYD7	22359	6739	3
KRT23	22360	9235	2
GALNT14	22361	6831	2
FAM46B	22362	6083	2
GTSE1	22364	7549	2
CN5H6.4	22364	3955	2
MRPS25	22365	11202	2
RAP1GAP	22366	14634	2
ALDH1B1	22367	539	2
OSCP1	22368	12765	2
LECT1	22369	9496	2
SMPDL3A	22370	16535	6
NTRK2	22371	12170	2
PDIA6	22372	13180	2
CD151	22373	3302	2
ALG12	22374	559	4
CRELD2	22374	4234	4
AMOTL2	22375	631	2
TCP11	22376	17826	2
MUC5B	22377	11356	2
DONSON	22378	5152	2
PIK3R4	22379	13438	2
MATR3	22380	10662	2
SNHG4	22380	16595	2
ROPN1L	22381	15155	2
MOS	22382	11083	2
GLTSCR1	22383	7109	2
SLC5A7	22385	16387	2
DMP1	22386	5024	2
SCYL1	22387	15640	2
SPRY2	22388	17195	2
UBE2F	22389	19050	2
SFRP1	22390	15866	5
DPP7	22391	5177	2
SMPDL3B	22393	16536	2
SCNN1D	22394	15620	2
SLC44A3	22395	16354	2
TOLLIP	22396	18484	2
VTCN1	22397	19447	2
TGFA	22398	17933	2
NHLH2	22399	11857	1
WWC2	22400	19641	2
C4orf38	22400	2528	2
RAB3B	22401	14524	1
FRMD6	22402	6666	2
CYFIP1	22403	4539	2
ARID1B	22404	980	2
PDIK1L	22406	13181	2
SRC	22408	17227	2
ARX	22409	1073	2
APEX1	22410	828	3
OSGEP	22410	12767	3
LCN2	22411	9468	2
SLC18A1	22412	16140	2
GIMAP5	22413	7017	2
SRMS	22414	17241	2
MTMR15	22415	11317	2
KCTD18	22416	8860	2
SLC36A3	22417	16312	2
RNF6	22418	15123	2
TCF15	22419	17799	2
USP30	22420	19266	2
MRPS22	22421	11199	2
PSORS1C2	22423	14294	2
GHSR	22425	7010	2
ZMYM6	22426	19948	2
TXNDC17	22427	18988	2
KIAA0753	22427	8954	2
MORF4	22428	11072	1
THAP9	22429	17969	2
ADRA1A	22430	375	2
LEFTY2	22431	9500	2
EEF1A2	22432	5382	2
ACVR2A	22433	260	2
TNFRSF21	22434	18428	2
CADM4	22435	2889	2
TUBB6	22437	18947	2
UNC13D	22438	19185	2
IGFBP5	22439	8325	2
PARP15	22440	12953	1
NAT14	22441	11560	1
ANKRD12	22442	686	1
TECR	22443	17861	10
FSTL1	22444	6689	2
CHMP2B	22445	3709	2
ZNF577	22447	20264	2
RBBP9	22448	14704	2
BNIP3	22449	1566	2
TECPR2	22450	17859	2
CINP	22450	3787	2
ATN1	22451	1184	2
PPEF2	22453	13853	2
PDGFA	22454	13164	2
ATM	22455	1183	5
NPAT	22455	12024	4
C1QB	22456	2136	2
C22orf24	22457	2366	2
YWHAH	22457	19738	2
CARS	22459	2982	2
MGEA5	22460	10914	2
TLR9	22461	18079	2
TPCN2	22462	18535	2
ADAP2	22463	320	2
IL20RA	22464	8409	2
TSPAN31	22465	18803	2
TIPIN	22466	18046	1
JMJD1C	22467	8702	1
POU6F1	22468	13827	2
SUPT5H	22469	17502	2
FMR1NB	22470	6565	2
CACNG5	22471	2881	2
LSM6	22472	10376	2
NCAPG	22473	11599	4
DCAF16	22473	4681	4
RBM46	22475	14738	2
BRF1	22476	1603	3
MAGEA4	22477	10487	1
TWIST1	22478	18975	7
MCART1	22479	10698	2
PDPK1	22480	13195	2
EGLN2	22481	5430	2
DIRAS3	22482	4956	14
ALKBH6	22483	576	2
GNRH1	22484	7186	1
TRIM38	22485	18658	2
SLC36A2	22486	16311	2
CARD10	22487	2968	2
KRT39	22488	9251	2
BLCAP	22489	1527	8
NNAT	22489	11965	7
LMNB2	22491	9641	3
WT1	22492	19637	20
TBL2	22493	17753	2
FN1	22494	6567	2
CRTAM	22495	4266	2
GLT25D1	22496	7101	2
CCL3	22497	3238	1
DDX42	22498	4776	2
CCDC47	22498	3150	4
SERTAD2	22499	15825	2
STX18	22500	17441	2
CST6	22501	4351	2
CCDC71	22502	3175	2
EDC3	22503	5364	2
GALNTL4	22504	6843	2
LRRC16A	22505	10281	2
WT1	22506	19637	20
GPR81	22507	7366	2
NTN3	22509	12164	2
KIAA1704	22510	9018	2
NUFIP1	22510	12213	2
HELQ	22511	7740	3
MRPS18C	22511	11197	3
GATA1	22513	6875	2
DGUOK	22514	4897	1
MMRN2	22515	11036	4
ATP5G2	22516	1228	2
PMAIP1	22517	13655	2
BMP1	22518	1543	2
FAM89B	22519	6177	1
SSSCA1	22519	17287	2
C7orf25	22520	2669	2
SLC47A2	22521	16365	2
SNRPN	22522	16948	15
SNURF	22522	16956	3
TSPAN5	22524	18808	2
CNTN1	22525	4005	2
XAGE5	22526	19652	2
HSD11B1L	22527	8096	3
C19orf70	22527	2125	3
PPP1R16A	22528	13914	2
CHRNA5	22529	3741	1
GRASP	22530	7412	2
NCRNA00181	22531	11673	1
A1BG	22531	30	1
KIAA1468	22532	9001	1
DAPK1	22533	4643	8
NFASC	22534	11811	2
NGF	22535	11849	2
SLC33A1	22536	16282	2
C6orf218	22537	2637	2
WNT1	22538	19614	2
TRIM54	22539	18676	2
IKBKE	22540	8354	2
DCTN3	22543	4720	2
THBS1	22544	17971	4
PVR	22545	14429	2
TMEM177	22546	18219	2
NCOR2	22547	11629	2
TIMELESS	22548	18026	2
PPP2R1B	22549	13937	2
SLC6A4	22550	16404	2
ZNF512	22551	20210	5
CHEK2	22552	3689	4
HSCB	22552	8095	4
PVRL4	22553	14428	2
MRPS2	22555	11206	3
C9orf116	22555	2757	2
SAA4	22556	15464	1
OBFC2B	22557	12275	7
C1RL	22559	2151	2
LOC283314	22559	9879	2
SYT2	22560	17581	2
ZNF660	22561	20326	2
P4HA2	22562	12840	2
MLANA	22563	10974	2
GSPT2	22564	7487	2
H6PD	22565	7610	2
MAN2A1	22566	10538	2
DBN1	22567	4665	2
RSL1D1	22568	15363	2
RGS4	22569	14923	2
CCNI	22570	3263	2
TUBA1C	22571	18932	2
MPL	22572	11096	2
SPG20	22574	17129	2
MSX1	22575	11266	18
CHRAC1	22576	3726	2
CLCN2	22577	3821	2
HTR6	22578	8186	2
NKRF	22579	11901	1
CSMD1	22580	4315	2
EPHA3	22581	5639	2
SEC22A	22582	15687	2
DYRK2	22583	5313	2
FADD	22584	5839	2
CDC7	22585	3425	6
TP53I11	22587	18521	2
PSMA6	22588	14249	2
ITGA1	22589	8626	2
PELO	22589	13235	2
C11orf9	22590	1789	2
DKFZP434K028	22590	4970	2
TMED4	22591	18128	2
ZNF329	22592	20094	2
PNO1	22593	13696	2
WDR92	22593	19565	2
GGT6	22594	6995	2
SLC25A11	22595	16188	4
RNF167	22595	15079	4
HIST1H3B	22596	7856	3
HIST1H2AB	22596	7830	2
INHBE	22597	8490	2
EIF4E3	22599	5495	2
GPR27	22599	7340	2
RNF41	22600	15117	3
CBS	22601	3038	2
TMEM121	22602	18158	2
PDE2A	22603	13143	2
SSRP1	22604	17286	2
ALKBH3	22605	573	2
AKT3	22606	527	2
WISP1	22607	19600	2
SEC22C	22608	15689	3
FAM13C	22609	5937	2
NR1D1	22610	12075	2
KCNJ12	22611	8798	1
KRTAP11-1	22612	9293	2
DTNA	22613	5242	2
SYT6	22614	17585	2
KCNMB1	22615	8827	2
KCNIP1	22615	8792	4
AGT	22616	448	2
DUSP10	22618	5263	2
WDR88	22619	19560	2
MT3	22620	11281	2
EDC3	22621	5364	2
MMP13	22622	11014	2
DCAF12	22623	4678	2
STK39	22624	17403	2
CLN3	22625	3905	2
RPS11	22626	15273	2
SNORD35B	22626	16845	1
LHX1	22627	9556	2
GCLM	22628	6921	2
MRPL12	22629	11142	8
ZNF85	22630	20460	2
APTX	22631	881	2
SMC4	22632	16508	4
IFT80	22632	8306	4
CXCL6	22633	4482	2
CCNYL1	22634	3272	2
CHRNA3	22635	3739	2
EGLN2	22636	5430	2
GABRA6	22637	6782	2
SALL1	22638	15474	1
TUBA3C	22639	18933	2
COTL1	22640	4127	2
SNRPN	22641	16948	15
CDH2	22642	3450	2
SNX8	22643	16986	1
CRMP1	22644	4257	2
EPB42	22645	5629	2
SPINK2	22646	17147	1
PTPN11	22647	14361	1
MAP3K4	22648	10576	1
ZBTB4	22649	19787	2
POLR2A	22649	13750	2
OXNAD1	22651	12815	2
DPH3	22651	5168	2
ADCY6	22652	338	2
MTRF1	22653	11334	2
PRB4	22654	14003	2
LOC253724	22655	9865	2
HSP90B1	22655	8132	2
ECE2	22657	5347	4
CAMK2N2	22657	2926	2
C11orf10	22658	1737	7
FEN1	22658	6351	7
YPEL4	22660	19726	1
NR0B1	22661	12073	2
FLT3LG	22662	6545	2
SH2D4A	22663	15943	2
HOXC11	22664	8026	2
ANUBL1	22665	766	1
SMAP1	22666	16489	2
HMGCS2	22668	7944	2
NDOR1	22669	11697	2
TMEM203	22669	18254	2
OPRM1	22670	12353	2
ATAD2	22671	1145	2
NTN3	22672	12164	2
CNDP1	22673	3958	1
MPV17L	22674	11112	1
CHIC2	22675	3698	1
RNASE4	22676	15025	4
ANG	22676	666	4
SPAM1	22677	17067	2
AKNAD1	22678	508	2
ADAM10	22679	270	2
PIN1	22680	13448	2
SPTA1	22681	17206	1
U2AF1	22682	19016	2
PTPN4	22683	14374	2
PRSS21	22685	14190	1
PCYT1B	22686	13117	2
ETHE1	22687	5744	2
AURKA	22688	1301	4
CSTF1	22688	4358	4
GPRIN1	22689	7385	2
C4orf38	22690	2528	2
WWC2	22690	19641	2
ATMIN	22691	1182	2
ABHD8	22692	124	2
PSMB4	22693	14257	2
PDGFRA	22694	13168	2
NHLRC1	22695	11858	2
RUNX3	22696	15412	16
CGREF1	22697	3658	2
DDR2	22698	4750	2
KREMEN2	22699	9219	2
BMX	22700	1560	2
NACC2	22701	11520	2
SRXN1	22702	17264	2
CITED4	22703	3797	2
CDC25C	22704	3403	2
CCDC3	22705	3142	2
C3orf14	22706	2454	2
SLC12A5	22707	16101	2
ZCCHC7	22708	19831	2
BAP1	22709	1387	2
PHF7	22709	13353	2
IMPACT	22710	8467	2
REEP6	22711	14818	4
ARSD	22712	1058	2
EYA3	22713	5803	2
PERP	22714	13244	2
OTUD6A	22715	12798	2
NVL	22716	12245	2
YY1	22717	19742	2
PCDH1	22718	13013	2
ATP10D	22719	1191	1
GGT1	22720	6992	2
BHLHE22	22721	1506	2
KDELC1	22722	8873	4
BIVM	22722	1526	4
ALDH3A2	22724	544	2
COX6B1	22725	4142	2
HSPA4	22726	8143	2
ZBP1	22727	19757	1
DIRAS1	22728	4954	1
MRPS18C	22729	11197	3
HELQ	22729	7740	3
COX10	22730	4128	2
COL5A2	22731	4063	1
TMEFF1	22732	18135	2
GM2A	22733	7121	2
CPLX2	22734	4170	2
FOXB1	22735	6597	2
CLK4	22736	3901	2
C12orf47	22737	1809	2
MAPKAPK5	22737	10615	2
ERBB2	22739	5679	11
CEPT1	22740	3614	2
DRAM2	22740	5204	2
CBLC	22741	3028	2
UBL3	22742	19084	2
CDK2	22743	3479	6
SILV	22743	16035	6
VHL	22744	19373	7
LMO7	22745	9646	2
TNFRSF10D	22746	18416	5
PRRT2	22747	14182	4
NFYA	22748	11841	2
C6orf130	22748	2601	2
C20orf114	22749	2278	2
ASS1	22750	1134	2
ROCK1	22751	15148	2
ANXA4	22752	776	2
AGFG1	22753	425	2
ZBTB11	22754	19759	1
LOC100009676	22754	9658	1
C15orf44	22755	1942	2
UBQLN4	22756	19097	4
IL1RL2	22757	8407	2
ATP10A	22758	1189	14
TRPC5	22759	18736	2
ZCCHC16	22759	19822	2
TFPI2	22760	17926	7
ARMC10	22761	1018	2
FBXL13	22761	6245	4
YWHAB	22762	19735	2
HPS3	22763	8055	2
TRRAP	22764	18755	2
DAO	22765	4641	1
UPK1A	22766	19208	2
DBF4	22767	4662	2
SLC25A40	22767	16220	2
PLEKHG5	22768	13595	2
C7orf25	22769	2669	2
KRT10	22770	9223	2
TMEM99	22770	18360	2
MTUS1	22771	11340	2
DNTTIP2	22772	5126	2
HNRNPK	22773	7983	4
RMI1	22773	15012	4
PHOSPHO1	22774	13371	2
RPL31	22775	15228	2
IDE	22776	8233	2
C1orf83	22777	2257	9
TMEM59	22777	18318	9
SIRT2	22778	16051	4
NFKBIB	22778	11830	3
BTN2A1	22779	1657	1
FOXD3	22780	6603	2
CACNA1S	22781	2868	2
CECR4	22782	3553	2
CECR5	22782	3554	2
DDX50	22783	4782	2
NCOR2	22784	11629	2
GPM6A	22785	7269	2
C11orf67	22786	1769	3
RSF1	22786	15362	3
GPR135	22787	7297	2
RBM39	22788	14731	2
VNN3	22789	19394	1
TRIM13	22790	18635	2
DLEU2	22790	4992	2
ULK2	22791	19174	2
ORAI3	22792	12738	2
FAM177B	22793	5992	2
HPCAL4	22794	8045	2
CADPS2	22795	2890	1
RNF133	22795	15058	1
UBOX5	22796	19092	2
FASTKD5	22796	6220	2
CIR1	22797	3788	3
SCRN3	22797	15631	3
CRYGN	22798	4287	2
SPG11	22799	17128	2
HSD17B11	22800	8100	2
CDH1	22801	3444	7
CHRD	22802	3729	2
WBP11	22803	19480	3
C12orf60	22803	1822	3
RPS6KA4	22804	15308	2
LOX	22807	10210	7
EFCAB1	22808	5393	2
MBD2	22809	10667	1
TMEM119	22810	18154	2
ITFG2	22811	8622	2
PROSC	22812	14126	2
YPEL5	22813	19727	2
UPK1B	22814	19209	2
ASAM	22815	1079	2
GJC2	22816	7049	2
GUK1	22816	7567	2
ANAPC4	22817	651	2
TRMT12	22819	18715	2
CD82	22820	3378	1
WDR33	22821	19511	2
TINAGL1	22822	18042	2
RASSF5	22823	14687	9
FMO5	22824	6561	1
SLC22A18	22825	16164	16
HIVEP2	22826	7891	1
MPP1	22827	11099	2
ATP5A1	22828	1220	3
HAUS1	22828	7642	3
FABP6	22829	5836	2
SCGB2A2	22830	15590	2
DUSP7	22831	5285	2
CCNJ	22832	3265	2
ZNF214	22833	20015	2
NLRP14	22833	11931	4
FDFT1	22834	6340	2
BCL2L10	22835	1444	2
CXorf56	22836	4512	2
GALK2	22837	6824	2
COPS2	22837	4099	2
ICAM1	22838	8218	2
TMEM217	22839	18268	3
TBC1D22B	22839	17718	3
C8orf40	22840	2724	3
SLC20A2	22840	16154	3
NDE1	22841	11691	4
KIAA0430	22841	8939	2
TPRG1	22842	18559	2
DGKA	22843	4887	2
PURB	22844	14415	2
BTG4	22846	1653	4
C9orf100	22847	2750	2
NID2	22848	11869	2
PITX3	22849	13477	2
C6orf162	22850	2616	1
GJB7	22850	7047	1
GNAS	22851	7149	29
QRSL1	22852	14472	4
RTN4IP1	22852	15390	4
ILKAP	22853	8456	2
SCG3	22854	15582	2
EMR1	22855	5572	1
ZNF596	22856	20282	1
RPL23AP53	22856	15211	1
MAPK15	22857	10600	2
DPY19L3	22858	5192	2
CBX2	22859	3045	2
GUCY2F	22862	7564	2
DIRAS3	22863	4956	14
CNN2	22864	3975	1
KLHL28	22865	9151	4
FAM179B	22865	5996	4
IDH3G	22866	8238	3
SSR4	22866	17285	3
EPSTI1	22867	5670	2
SERTAD1	22868	15824	2
CASP7	22869	3002	1
RHOA	22870	14947	3
TCTA	22870	17828	3
CD4	22871	3358	2
ITGBL1	22872	8654	2
RPL7L1	22873	15249	2
SSBP2	22874	17270	2
CLVS1	22875	3934	2
IREB2	22876	8577	2
CX3CR1	22878	4467	2
FITM1	22879	6439	2
HIST1H3I	22880	7863	2
CHST13	22881	3755	2
UROD	22883	19232	2
HECTD3	22883	7734	2
C7orf55	22884	2695	7
ATP6V1C1	22885	1254	1
CHRNA1	22886	3737	2
PFKFB2	22887	13273	2
NPPB	22888	12051	2
CHRM5	22889	3735	3
ARTN	22891	1070	2
COPS7B	22893	4105	2
GPNMB	22894	7274	2
MRGPRF	22895	11130	2
FSIP1	22896	6688	2
FAM154A	22897	5947	2
C2orf53	22898	2415	2
CEP72	22899	3610	2
FAM189B	22900	6015	1
NCRNA00176	22901	11672	2
DCLK1	22902	4704	2
AAGAB	22903	47	1
C12orf40	22904	1803	2
SH3GL3	22905	15961	1
RASSF8	22906	14690	2
BCMO1	22907	1463	2
PRPF38B	22908	14134	2
C13orf23	22909	1842	2
NHLRC3	22909	11860	2
ZNF192	22910	20000	2
APOBEC3A	22913	848	1
GDF3	22914	6944	2
TTC1	22915	18848	2
INS-IGF2	22916	8508	19
IGF2	22916	8319	15
TFRC	22917	17930	2
KCND3	22918	8773	2
C3orf32	22919	2470	2
TMEM38A	22920	18292	2
PYGL	22921	14451	2
IKBKB	22922	8353	2
C4orf26	22923	2518	2
IFITM1	22924	8267	2
MICAL2	22925	10929	2
SLIT1	22926	16461	2
PCNP	22927	13094	2
PIPOX	22928	13461	2
RPL11	22929	15190	2
SPATS1	22930	17102	2
SLC10A2	22931	16089	2
TUFM	22933	18961	2
AKT2	22934	526	1
B3GAT3	22935	1334	2
CD74	22936	3372	2
GALR3	22937	6849	2
WIT1	22938	19603	5
WT1	22938	19637	20
UNG	22939	19198	2
RNU5E	22940	15139	6
CKMT2	22940	3808	2
FAM193A	22941	6022	2
DCAF12L1	22942	4676	2
OTUB2	22943	12793	2
BRWD1	22944	1618	2
KRT25	22945	9237	2
SUV39H1	22946	17515	1
GNG11	22947	7163	1
C1orf128	22948	2175	2
BAG2	22950	1366	2
C11orf67	22951	1769	3
RSF1	22951	15362	3
SACM1L	22952	15467	9
MRGPRF	22953	11130	2
WFDC10B	22954	19573	3
WFDC13	22954	19576	3
C21orf29	22955	2337	4
ACER3	22956	176	2
CHRDL2	22957	3728	2
SF3B3	22958	15857	3
COG4	22958	4025	3
UPK3B	22959	19213	2
MOGS	22960	11061	2
OVGP1	22961	12807	2
ZNF563	22963	20250	2
TCEAL3	22964	17784	2
MRGPRX1	22965	11132	1
B4GALT2	22966	1350	2
FBLIM1	22967	6230	2
RBMS2	22968	14748	2
ZDHHC12	22969	19839	2
BOD1	22970	1570	2
PIGM	22971	13409	2
DPM2	22972	5171	2
PVRL1	22973	14425	2
RRP9	22974	15354	2
PARP3	22974	12957	2
CAP2	22975	2942	2
SLC25A17	22976	16194	2
QTRT1	22977	14476	2
BCAS2	22978	1429	2
ACOT13	22979	187	3
RINL	22980	14992	2
TP53RK	22981	18526	2
XPNPEP2	22982	19677	2
EGFLAM	22983	5426	2
UBAP2	22984	19032	2
IRF3	22985	8582	3
BCL2L12	22985	1446	3
IFNA4	22986	8281	1
RPS19	22987	15284	1
AAAS	22988	39	2
CST8	22990	4353	2
TMEM88	22991	18347	2
MRPL12	22992	11142	8
BTBD6	22993	1641	1
BRF1	22993	1603	3
DOHH	22994	5141	2
SLC27A5	22995	16245	2
PGD	22996	13300	2
OXGR1	22997	12814	2
ZNF454	22998	20173	2
JPH3	22999	8713	2
